iteration,clustering_loss
0,0.077535480260849
1,0.1158980131149292
2,0.10659949481487274
3,0.06956467777490616
4,0.11062228679656982
5,0.10121685266494751
6,0.11974453181028366
7,0.06804566085338593
8,0.10792776942253113
9,0.07833639532327652
10,0.0808732807636261
11,0.07870608568191528
12,0.07920847833156586
13,0.05516461282968521
14,0.0765274167060852
15,0.08868616819381714
16,0.13446380198001862
17,0.09777912497520447
18,0.08388100564479828
19,0.11093908548355103
20,0.08019445836544037
21,0.11683615297079086
22,0.1110563576221466
23,0.07233378291130066
24,0.10967590659856796
25,0.09822936356067657
26,0.119010329246521
27,0.053841471672058105
28,0.11484113335609436
29,0.08690686523914337
30,0.08199639618396759
31,0.07779918611049652
32,0.07894265651702881
33,0.057010192424058914
34,0.0719616487622261
35,0.08791941404342651
36,0.12529322504997253
37,0.09160201251506805
38,0.08230315148830414
39,0.10317891836166382
40,0.08267110586166382
41,0.11837796866893768
42,0.11292359977960587
43,0.07202449440956116
44,0.11227098852396011
45,0.10289891064167023
46,0.12189112603664398
47,0.051411308348178864
48,0.11469864845275879
49,0.09112343192100525
50,0.08146689832210541
51,0.0752006247639656
52,0.07697786390781403
53,0.05660119652748108
54,0.07025175541639328
55,0.08845850080251694
56,0.12611952424049377
57,0.08964912593364716
58,0.08249092102050781
59,0.10185556858778
60,0.08514426648616791
61,0.11956045031547546
62,0.11475349217653275
63,0.07257833331823349
64,0.1134566143155098
65,0.106489397585392
66,0.12396778166294098
67,0.049088314175605774
68,0.11596284806728363
69,0.09606511145830154
70,0.08285640180110931
71,0.07460515201091766
72,0.07605727016925812
73,0.057611677795648575
74,0.0691540539264679
75,0.08942866325378418
76,0.12543177604675293
77,0.0877167209982872
78,0.08283020555973053
79,0.0997815653681755
80,0.08724993467330933
81,0.12026209384202957
82,0.1163487434387207
83,0.0733017697930336
84,0.11413204669952393
85,0.1097513884305954
86,0.12567120790481567
87,0.047996629029512405
88,0.11635175347328186
89,0.10001206398010254
90,0.08425427228212357
91,0.07421150803565979
92,0.07536742836236954
93,0.05876331776380539
94,0.06789840757846832
95,0.090285524725914
96,0.12444543838500977
97,0.08565150201320648
98,0.08320701122283936
99,0.09828558564186096
100,0.08891548216342926
101,0.1204264834523201
102,0.11774046719074249
103,0.07419754564762115
104,0.11444994807243347
105,0.11249475181102753
106,0.1270400434732437
107,0.047540564090013504
108,0.11608000844717026
109,0.10291600972414017
110,0.08563384413719177
111,0.07395335286855698
112,0.07470676302909851
113,0.0598648265004158
114,0.06680059432983398
115,0.09107677638530731
116,0.12285411357879639
117,0.08395952731370926
118,0.0834113210439682
119,0.09673536568880081
120,0.09019145369529724
121,0.12014185637235641
122,0.11887311935424805
123,0.07520729303359985
124,0.11463408917188644
125,0.1148546040058136
126,0.1279069036245346
127,0.0476781502366066
128,0.11505450308322906
129,0.10477574169635773
130,0.08688539266586304
131,0.0737585723400116
132,0.07412385940551758
133,0.060814641416072845
134,0.06565938889980316
135,0.0918813943862915
136,0.12070827186107635
137,0.08247438073158264
138,0.08355462551116943
139,0.0952811911702156
140,0.09112444519996643
141,0.11948148906230927
142,0.1197417676448822
143,0.07629218697547913
144,0.11469602584838867
145,0.11694444715976715
146,0.1284157931804657
147,0.04831564426422119
148,0.11380060762166977
149,0.10609959065914154
150,0.08797407895326614
151,0.0735737755894661
152,0.0734916478395462
153,0.06154561787843704
154,0.06459678709506989
155,0.09276855736970901
156,0.11827878654003143
157,0.08144745975732803
158,0.08389109373092651
159,0.09376528114080429
160,0.09170682728290558
161,0.118504598736763
162,0.12032697349786758
163,0.0773799866437912
164,0.11467552930116653
165,0.11875157058238983
166,0.12863031029701233
167,0.049222998321056366
168,0.11243961751461029
169,0.10680123418569565
170,0.08896124362945557
171,0.07352475821971893
172,0.07292838394641876
173,0.06221313029527664
174,0.0638047605752945
175,0.09361977130174637
176,0.11563087999820709
177,0.08071249723434448
178,0.08425532281398773
179,0.09221743047237396
180,0.09196726232767105
181,0.1173335537314415
182,0.12071356177330017
183,0.07854008674621582
184,0.11441412568092346
185,0.12019580602645874
186,0.12865972518920898
187,0.05019456148147583
188,0.1108890250325203
189,0.10712637007236481
190,0.08989988267421722
191,0.0735541582107544
192,0.07243210077285767
193,0.06281358748674393
194,0.0632813423871994
195,0.0946151465177536
196,0.11295872926712036
197,0.08037291467189789
198,0.08501099050045013
199,0.09087403118610382
200,0.0919904038310051
201,0.11615371704101562
202,0.12092763185501099
203,0.07972210645675659
204,0.11400388181209564
205,0.12147120386362076
206,0.12859979271888733
207,0.05135859549045563
208,0.10904718935489655
209,0.10707774758338928
210,0.0908527672290802
211,0.07371430099010468
212,0.07194849848747253
213,0.06337026506662369
214,0.06300289928913116
215,0.0954931229352951
216,0.11027495563030243
217,0.08043398708105087
218,0.0860283374786377
219,0.08957932889461517
220,0.09188149869441986
221,0.11503583192825317
222,0.12106060981750488
223,0.08096184581518173
224,0.11338809132575989
225,0.12250182777643204
226,0.1283634901046753
227,0.05249717831611633
228,0.10709234327077866
229,0.1066904366016388
230,0.09180869162082672
231,0.0738394632935524
232,0.07153953611850739
233,0.0639190599322319
234,0.0628679096698761
235,0.0962614193558693
236,0.10762587934732437
237,0.08074645698070526
238,0.08715016394853592
239,0.08834972232580185
240,0.09159964323043823
241,0.11400359869003296
242,0.12110928446054459
243,0.08220302313566208
244,0.11263951659202576
245,0.12338079512119293
246,0.12799172103405
247,0.05366828665137291
248,0.10490824282169342
249,0.10603507608175278
250,0.09272215515375137
251,0.07398147881031036
252,0.07119892537593842
253,0.06443504244089127
254,0.06317416578531265
255,0.0971115380525589
256,0.10506498068571091
257,0.08143514394760132
258,0.08846992999315262
259,0.08709756284952164
260,0.09125479310750961
261,0.1130591332912445
262,0.1210842877626419
263,0.0834587961435318
264,0.11173082143068314
265,0.12403558939695358
266,0.12746268510818481
267,0.05474069342017174
268,0.10258807986974716
269,0.10520230233669281
270,0.09359252452850342
271,0.07416839897632599
272,0.07086554169654846
273,0.06492050737142563
274,0.06383609026670456
275,0.09769530594348907
276,0.10244224965572357
277,0.08223654329776764
278,0.09001685678958893
279,0.08586727827787399
280,0.0908520296216011
281,0.1122373715043068
282,0.121023029088974
283,0.08471041917800903
284,0.11062252521514893
285,0.12457185983657837
286,0.12684950232505798
287,0.055676620453596115
288,0.10003215074539185
289,0.10420984029769897
290,0.09447970986366272
291,0.074419304728508
292,0.07061009109020233
293,0.06544459611177444
294,0.06468567997217178
295,0.09805972874164581
296,0.09995907545089722
297,0.08311378955841064
298,0.09163022041320801
299,0.08453742414712906
300,0.09039682149887085
301,0.11148514598608017
302,0.12088098376989365
303,0.08594077080488205
304,0.10939085483551025
305,0.12497127056121826
306,0.1262577772140503
307,0.05653155595064163
308,0.0974196195602417
309,0.10311552882194519
310,0.09539568424224854
311,0.07470697164535522
312,0.07024295628070831
313,0.06590284407138824
314,0.06601914763450623
315,0.09830275177955627
316,0.09772150218486786
317,0.08406656980514526
318,0.0934925526380539
319,0.08315254002809525
320,0.08988344669342041
321,0.1108107641339302
322,0.1206950694322586
323,0.08710788190364838
324,0.10802303999662399
325,0.12526315450668335
326,0.12571725249290466
327,0.057326339185237885
328,0.09481534361839294
329,0.10191141813993454
330,0.09621445834636688
331,0.0749952420592308
332,0.06989061832427979
333,0.06633879989385605
334,0.06699564307928085
335,0.09822273254394531
336,0.09554605185985565
337,0.08487704396247864
338,0.09503665566444397
339,0.08183803409337997
340,0.0893251895904541
341,0.11022233217954636
342,0.12046731263399124
343,0.08822043985128403
344,0.10651355981826782
345,0.12549716234207153
346,0.12515680491924286
347,0.05793584883213043
348,0.09234248846769333
349,0.10064637660980225
350,0.09693743288516998
351,0.07523854076862335
352,0.06957035511732101
353,0.06672929227352142
354,0.06798063218593597
355,0.09794639050960541
356,0.09352678805589676
357,0.08530741930007935
358,0.09666740894317627
359,0.08050285279750824
360,0.08873648941516876
361,0.10967431217432022
362,0.12020006775856018
363,0.08925782144069672
364,0.1050047054886818
365,0.12564358115196228
366,0.1245705857872963
367,0.05830138921737671
368,0.09001138061285019
369,0.09936626255512238
370,0.09760905802249908
371,0.07549447566270828
372,0.0692993625998497
373,0.06707018613815308
374,0.06884235143661499
375,0.09752488136291504
376,0.09171794354915619
377,0.08551189303398132
378,0.09809551388025284
379,0.07927585393190384
380,0.0881117433309555
381,0.1091722697019577
382,0.11989973485469818
383,0.09018537402153015
384,0.10339883714914322
385,0.1256045699119568
386,0.12392286956310272
387,0.05842027813196182
388,0.08767224848270416
389,0.0980120450258255
390,0.09821844846010208
391,0.07581652700901031
392,0.06902387738227844
393,0.06747464090585709
394,0.06972670555114746
395,0.09692467749118805
396,0.09007519483566284
397,0.08542057871818542
398,0.09894822537899017
399,0.07802396267652512
